code,name,latest_date,benchmark,score,category,action,close,spread,spread_slope_60,spread_slope_120,spread_slope_250,below_zero_ratio_250,spread_breakout_level,price_breakout_level,volume_ratio,market_status,risk_flags,reason,score_positive_items,score_negative_items,missing_conditions,data_source
000963,华东医药,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,29.2,-27.318,-0.30968,-0.25648,-0.18284,0.312,无,无,0.714,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
000970,中科三环,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,11.97,-18.793,-0.34519,-0.13516,-0.07025,0.572,无,无,0.822,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
000998,隆平高科,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,8.42,-65.396,-0.25077,-0.04544,-0.08546,1.0,无,无,0.556,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
001213,中铁特货,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,3.81,-35.816,-0.22467,-0.0563,-0.08224,1.0,无,无,1.085,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
001227,兰州银行,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,2.12,-58.392,-0.18478,-0.0571,-0.0996,1.0,无,无,0.68,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
001391,国货航,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,5.23,-67.124,-0.24515,-0.15925,-0.17816,1.0,无,无,0.543,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
001914,招商积余,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,9.76,-50.663,-0.19086,-0.10782,-0.11867,1.0,无,无,0.752,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
002007,华兰生物,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,13.6,-52.006,-0.19005,-0.07792,-0.09513,1.0,无,无,0.841,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
002010,传化智联,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,5.54,-34.423,-0.3151,-0.07546,-0.0577,1.0,无,无,1.2,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
002019,亿帆医药,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,10.19,-44.313,-0.456,-0.08041,-0.13571,0.964,无,无,0.724,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
002027,分众传媒,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,5.53,-23.161,-0.40421,-0.24051,-0.13397,0.192,无,无,0.868,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
002060,广东建工,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,3.49,-28.355,-0.22182,-0.01288,-0.04852,1.0,无,无,0.59,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
002096,易普力,2026-05-26,000300,5,剔除,不符合逐日差价图选股条件,10.21,-18.339,-0.67223,-0.22116,-0.09691,0.108,无,无,0.544,强,跌破20日线,指数站上60日线；指数20日线高于60日线,market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,差价未站上零轴|60日差价斜率未转正|120日差价斜率未转正|250日差价斜率未转正|差价未站上60日均线|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|个股20日线未高于60日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
