code,name,latest_date,benchmark,score,category,action,close,spread,spread_slope_60,spread_slope_120,spread_slope_250,below_zero_ratio_250,spread_breakout_level,price_breakout_level,volume_ratio,market_status,risk_flags,reason,score_positive_items,score_negative_items,missing_conditions,data_source,is_core_candidate
301200,大族数控,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,285.36,352.934,2.66897,1.54109,1.0485,0.196,250日,250日,1.08,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
301217,铜冠铜箔,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,102.45,372.311,4.42707,1.88379,0.8508,0.156,250日,250日,0.845,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
603002,宏昌电子,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,16.98,146.191,1.56446,1.07797,0.3588,0.0,250日,250日,1.14,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
603256,宏和科技,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,183.9,2045.246,19.56284,11.42051,4.67835,0.0,250日,250日,1.048,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
603629,利通电子,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,211.94,1724.884,21.96227,10.5442,3.3257,0.0,250日,250日,0.956,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
603773,沃格光电,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,91.54,625.32,6.92927,2.77824,1.06415,0.0,250日,250日,0.769,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
603931,格林达,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,60.1,159.9,1.48708,0.16972,0.13747,0.0,250日,250日,1.103,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
688025,杰普特,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,451.59,559.801,4.77311,3.25756,1.48606,0.064,250日,250日,0.929,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
688260,昀冢科技,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,81.04,332.063,2.7634,0.50247,0.41327,0.04,250日,250日,1.194,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
688700,东威科技,2026-05-26,000300,99,C类,强者恒强但已有过热风险，等待回踩或缩量整理,84.56,157.272,1.71386,1.02536,0.202,0.0,250日,250日,0.971,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,成交量未达到1.2倍,cache,False
600863,华能蒙电,2026-05-26,000300,98,C类,强者恒强但已有过热风险，等待回踩或缩量整理,6.1,88.243,-0.21936,0.10944,0.10297,0.0,250日,250日,2.658,强,相对强度过热,差价位于零轴上方；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_spread_zscore_hot:-5,60日差价斜率未转正|个股20日线未高于60日线,cache,False
000700,模塑科技,2026-05-26,000300,97,C类,强者恒强但已有过热风险，等待回踩或缩量整理,15.98,271.016,0.43009,0.34122,0.63955,0.0,60日,250日,1.822,强,一年内涨幅过大,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_price_double_from_250_low:-5,未突破120日差价高点|未突破250日差价高点,cache,False
605020,永和股份,2026-05-26,000300,89,C类,强者恒强，趋势健康时可持续跟踪,33.78,62.184,0.10382,0.06957,0.0231,0.0,无,250日,1.251,强,,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点,cache,False
920438,戈碧迦,2026-05-26,000300,84,C类,强者恒强但已有过热风险，等待回踩或缩量整理,73.9,187.935,2.02188,0.63233,0.48774,0.244,250日,无,1.062,强,一年内涨幅过大,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5,未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache,False
002851,麦格米特,2026-05-26,000300,83,C类,强者恒强但已有过热风险，等待回踩或缩量整理,137.99,332.638,0.22511,1.11714,0.97329,0.0,60日,60日,1.53,强,一年内涨幅过大,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_price_double_from_250_low:-5,未突破120日差价高点|未突破250日差价高点|未突破120日价格高点|未突破250日价格高点,cache,False
